TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R454C SC2);DX Evap (R454C SC3);DX Evap (R455A SC2);DX Evap (R455A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE STREAMER;STREAMER;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GACC PX 040.1/1XN/HJC7E.UNNN;GACC PX;040.1/1XN/HJC7E.UNNN;n/a;finoox;247-1BCT.1H1.3Y1.RZTF-P13.00.0800.000;GACC PX 040.1H/17-ENX_.E_PC;3619;E;1;1;1735;Axial;5,273;4,232;5,765;4,737;20,3;3369;1450;13;VT0605;0,277;1,1;;51,5;73,04;6,9;2x230V 1PH+N 50/60Hz - 2,5kW;;;gacc1;1006;560;565;680;406;37,1;16;28;n/a;Inclusive;138;172;No;Yes;No;400;AC motor;60;X;H04BC08800200230;H01AB08800220230;;AY7.004714.1;9;100;880;3;50;880;no;no;H;F;Powder coated;7;16;8;yes;piece;1
GACC PX 040.1/2XN/HJC7A.TNNN;GACC PX;040.1/2XN/HJC7A.TNNN;n/a;finoox;247-1BGL.1H1.3XZ.SJ5R-P13.01.0000.000;GACC PX 040.1H/27-ANX_.E_PC;3635;A;2;1;1735;Axial;10,567;8,505;11,553;9,519;40,59;6738;1450;14;VT0605;0,553;1,1;;54,23;76,05;13,2;;;;gacc2;1686;560;565;1360;406;59,3;22;35;n/a;Inclusive;Inclusive;344;No;No;Yes;400;AC motor;60;X;;;;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 050.1/21N/FNA7A.TANN;GACC PX;050.1/21N/FNA7A.TANN;n/a;finoox;247-1B6C.243.3Y5.SJ7G-P13.01.0000.100;GACC PX 050.1F/27-AN1_.E;6163;A;2;1;2451;Axial;18,519;14,66;20,083;16,279;60,46;13577;1260;22;VT03158U.1;0,939;2,2;;56,83;79,09;20,7;;;;gacc2a;2377;623;755;1000;486;100;22;42;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;500;EC motor;5060;1;;;;;;;;;;;no;no;F;F;Aluminum;7;6;6;yes;piece;1
GACC PX 050.1/41N/HNC7E.UANN;GACC PX;050.1/41N/HNC7E.UANN;n/a;finoox;247-1B9G.243.3YJ.S5P0-P13.00.0800.100;GACC PX 050.1H/47-EN1_.E_PC;18700;E;4;1;2451;Axial;42,971;32,933;45,919;36,114;167,15;26318;1260;23;VT03158U.1;1,918;2,2;;59,19;82,12;52,4;2x400V 3PH+N 50/60Hz - 15,7kW;;;gacc4a;4387;623;755;1000;486;228,8;28;54;n/a;Inclusive;442;Inclusive;Yes;Yes;No;500;EC motor;5060;1;H07EC42500970230;H08FD42601032230;;AY7.004835.1;13;150;4250;3;150;4260;no;no;H;F;Powder coated;7;4;8;yes;piece;1
GACC PX 050.1/21N/HNC7A.UANN;GACC PX;050.1/21N/HNC7A.UANN;n/a;finoox;247-1B7A.243.3YB.SJ7B-P13.00.0000.100;GACC PX 050.1H/27-AN1_.E_PC;7400;A;2;1;2451;Axial;21,441;16,394;22,916;17,98;83,58;13159;1260;21;VT03158U.1;0,959;2,2;;56,86;79,11;27;;;;gacc2a;2377;623;755;1000;486;114,5;22;42;n/a;Inclusive;222;Inclusive;Yes;No;No;500;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 040.1/1WN/FJE7A.UANN;GACC PX;040.1/1WN/FJE7A.UANN;n/a;finoox;247-1BCC.1H0.3XU.S5NK-P13.00.0000.100;GACC PX 040.1F/17-ANW_.E_Epoxy;2228;A;1;1;1734;Axial;4,349;3,556;4,808;3,994;14,68;3215;1310;12;VT0605;0,201;0,85;;51,5;73,04;5,3;;;;gacc1;1006;560;565;680;406;30;16;28;Inclusive;n/a;138;Inclusive;Yes;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;12;6;yes;piece;1
GACC PX 040.1/1WN/FJE7A.TNNN;GACC PX;040.1/1WN/FJE7A.TNNN;n/a;finoox;247-1BCC.1H0.3XU.S5NK-P13.01.0000.000;GACC PX 040.1F/17-ANW_.E_Epoxy;2194;A;1;1;1734;Axial;4,349;3,556;4,808;3,994;14,68;3215;1310;12;VT0605;0,201;0,85;;51,5;73,04;5,3;;;;gacc1;1006;560;565;680;406;30;16;28;Inclusive;n/a;Inclusive;172;No;No;Yes;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;12;6;yes;piece;1
GACC PX 040.1/4WN/FJE7A.UANN;GACC PX;040.1/4WN/FJE7A.UANN;n/a;finoox;247-1BK2.1H0.3XR.SJ7P-P13.00.0000.100;GACC PX 040.1F/47-ANW_.E_Epoxy;6073;A;4;1;1734;Axial;17,502;14,051;19,165;15,743;58,74;12859;1310;16;VT0605;0,806;0,85;;56,74;79,06;19,5;;;;gacc4a;3046;560;565;680;406;94,5;22;42;Inclusive;n/a;380;Inclusive;Yes;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;4;6;yes;piece;1
GACC PX 040.1/2WN/HJE7A.UNNN;GACC PX;040.1/2WN/HJE7A.UNNN;n/a;finoox;247-1BGG.1H0.3XZ.SJ5R-P13.00.0000.000;GACC PX 040.1H/27-ANW_.E_Epoxy;3264;A;2;1;1734;Axial;10,61;8,594;11,652;9,665;39,16;6125;1310;13;VT0605;0,41;0,85;;54,23;76,05;13,2;;;;gacc2;1686;560;565;1360;406;59,3;22;35;Inclusive;n/a;201;344;No;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/3WN/HJE7A.TNNN;GACC PX;040.1/3WN/HJE7A.TNNN;n/a;finoox;247-1BJQ.1H0.3XZ.SJ5H-P13.01.0000.000;GACC PX 040.1H/37-ANW_.E_Epoxy;4938;A;3;1;1734;Axial;16,148;12,37;17,259;13,574;58,74;9187;1310;14;VT0605;0,615;0,85;;55,73;77,81;19,2;;;;gacc3a;2366;560;565;680;406;83,4;22;35;Inclusive;n/a;Inclusive;516;No;No;Yes;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/3WN/HJE7A.UNNN;GACC PX;040.1/3WN/HJE7A.UNNN;n/a;finoox;247-1BJQ.1H0.3XZ.SJ5H-P13.00.0000.000;GACC PX 040.1H/37-ANW_.E_Epoxy;4659;A;3;1;1734;Axial;16,148;12,37;17,259;13,574;58,74;9187;1310;14;VT0605;0,615;0,85;;55,73;77,81;19,2;;;;gacc3a;2366;560;565;680;406;83,4;22;35;Inclusive;n/a;279;516;No;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/2WN/FJA7A.UNNN;GACC PX;040.1/2WN/FJA7A.UNNN;n/a;finoox;247-1BFN.1H0.3XT.S5NY-P13.00.0000.000;GACC PX 040.1F/27-ANW_.E;2732;A;2;1;1734;Axial;8,937;6,952;9,614;7,655;29,37;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;;;;gacc2;1686;560;565;1360;406;51,3;16;28;n/a;n/a;201;344;No;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Aluminum;7;10;6;yes;piece;1
GACC PX 040.1/2WN/FJA7E.UANN;GACC PX;040.1/2WN/FJA7E.UANN;n/a;finoox;247-1BFP.1H0.3XT.S5NY-P13.00.0800.100;GACC PX 040.1F/27-ENW_.E;4339;E;2;1;1734;Axial;8,937;6,952;9,614;7,655;29,37;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;400V 3Ph+N 50/60Hz - 3,7kW;;;gacc2;1686;560;565;1360;406;56;16;28;n/a;n/a;201;Inclusive;Yes;Yes;No;400;AC motor;50;W;H04BC15600363230;H01AB15600385230;;AY7.004825.1;7;100;1560;3;50;1560;no;no;F;F;Aluminum;7;10;6;yes;piece;1
GACC PX 040.1/2WN/FJA7E.TNNN;GACC PX;040.1/2WN/FJA7E.TNNN;n/a;finoox;247-1BFP.1H0.3XT.S5NY-P13.01.0800.000;GACC PX 040.1F/27-ENW_.E;4196;E;2;1;1734;Axial;8,937;6,952;9,614;7,655;29,37;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;400V 3Ph+N 50/60Hz - 3,7kW;;;gacc2;1686;560;565;1360;406;56;16;28;n/a;n/a;Inclusive;344;No;Yes;Yes;400;AC motor;50;W;H04BC15600363230;H01AB15600385230;;AY7.004825.1;7;100;1560;3;50;1560;no;no;F;F;Aluminum;7;10;6;yes;piece;1
GACC PX 040.1/1WN/HJA7A.UANN;GACC PX;040.1/1WN/HJA7A.UANN;n/a;finoox;247-1BCN.1H0.3Y1.RZTF-P13.00.0000.100;GACC PX 040.1H/17-ANW_.E;2209;A;1;1;1734;Axial;5,351;4,316;5,863;4,844;19,58;3062;1310;12;VT0605;0,205;0,85;;51,5;73,04;6,9;;;;gacc1;1006;560;565;680;406;33,8;16;28;n/a;n/a;138;Inclusive;Yes;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Aluminum;7;16;8;yes;piece;1
GACC PX 040.1/2WN/HJC4A.TANN;GACC PX;040.1/2WN/HJC4A.TANN;n/a;finoox;247-1BGJ.1H0.3XZ.SJ61-P13.01.0000.100;GACC PX 040.1H/24-ANW_.E_PC;4745;A;2;1;1734;Axial;10,904;8,846;12,017;9,984;67,94;5353;1310;11;VT0605;0,42;0,85;;54,23;76,05;13,2;;;;gacc2;1686;560;565;1360;406;60,1;22;35;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Powder coated;4;8;8;yes;piece;1
GACC PX 040.1/2WN/FJC7A.UANN;GACC PX;040.1/2WN/FJC7A.UANN;n/a;finoox;247-1BFW.1H0.3XT.S5NY-P13.00.0000.100;GACC PX 040.1F/27-ANW_.E_PC;3534;A;2;1;1734;Axial;8,394;6,531;9,036;7,202;30,45;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;;;;gacc2;1686;560;565;1360;406;51,3;16;28;n/a;Inclusive;201;Inclusive;Yes;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Powder coated;7;10;6;yes;piece;1
GACC PX 040.1/2WN/FJC7A.UNNN;GACC PX;040.1/2WN/FJC7A.UNNN;n/a;finoox;247-1BFW.1H0.3XT.S5NY-P13.00.0000.000;GACC PX 040.1F/27-ANW_.E_PC;3190;A;2;1;1734;Axial;8,394;6,531;9,036;7,202;30,45;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;;;;gacc2;1686;560;565;1360;406;51,3;16;28;n/a;Inclusive;201;344;No;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Powder coated;7;10;6;yes;piece;1
GACC PX 040.1/2WN/FJC7E.TNNN;GACC PX;040.1/2WN/FJC7E.TNNN;n/a;finoox;247-1BFX.1H0.3XT.S5NY-P13.01.0800.000;GACC PX 040.1F/27-ENW_.E_PC;4653;E;2;1;1734;Axial;8,394;6,531;9,036;7,202;30,45;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;400V 3Ph+N 50/60Hz - 3,7kW;;;gacc2;1686;560;565;1360;406;56;16;28;n/a;Inclusive;Inclusive;344;No;Yes;Yes;400;AC motor;50;W;H04BC15600363230;H01AB15600385230;;AY7.004825.1;7;100;1560;3;50;1560;no;no;F;F;Powder coated;7;10;6;yes;piece;1
GACC PX 040.1/3WN/HJC7A.UANN;GACC PX;040.1/3WN/HJC7A.UANN;n/a;finoox;247-1BJS.1H0.3XZ.SJ5H-P13.00.0000.100;GACC PX 040.1H/37-ANW_.E_PC;5414;A;3;1;1734;Axial;15,281;11,684;16,331;12,854;60,89;9187;1310;14;VT0605;0,615;0,85;;55,73;77,81;19,2;;;;gacc3a;2366;560;565;680;406;83,4;22;35;n/a;Inclusive;279;Inclusive;Yes;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 031.1/3XN/DHE4A.UANN;GACC PX;031.1/3XN/DHE4A.UANN;n/a;finoox;247-1BH0.1GX.3XC.S5NT-P13.00.0000.100;GACC PX 031.1D/34-ANX_.E_Epoxy;3378;A;3;1;1731;Axial;6,776;5,266;7,322;5,839;26,56;5082;1500;10;VT0603;0,438;0,55;;47,61;69,28;5,3;;;;gacc3;1672;430;455;1380;332;36,7;16;22;Inclusive;n/a;272;Inclusive;Yes;No;No;315;AC motor;60;X;;;;;;;;;;;no;no;D;F;Epoxy coated aluminum;4;8;4;yes;piece;1
GACC PX 031.1/2XN/DHE4E.UANN;GACC PX;031.1/2XN/DHE4E.UANN;n/a;finoox;247-1BDM.1GX.3XC.S5NU-P13.00.0800.100;GACC PX 031.1D/24-ENX_.E_Epoxy;3064;E;2;1;1731;Axial;4,38;3,541;4,937;4,104;17,71;3388;1500;10;VT0603;0,292;0,55;;46,04;67,52;3,7;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;28,1;16;22;Inclusive;n/a;201;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Epoxy coated aluminum;4;8;4;yes;piece;1
GACC PX 031.1/2XN/DHE7E.UNNN;GACC PX;031.1/2XN/DHE7E.UNNN;n/a;finoox;247-1BDP.1GX.3XD.S5NL-P13.00.0800.000;GACC PX 031.1D/27-ENX_.E_Epoxy;2443;E;2;1;1731;Axial;3,449;2,601;3,693;;10,6;3690;1500;10;VT0603;0,288;0,55;;46,04;67,52;3,6;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;27,6;16;18;Inclusive;n/a;201;302;No;Yes;No;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Epoxy coated aluminum;7;16;4;yes;piece;1
GACC PX 031.1/2XN/FHE7E.TNNN;GACC PX;031.1/2XN/FHE7E.TNNN;n/a;finoox;247-1BED.1GX.3XJ.S5NQ-P13.01.0800.000;GACC PX 031.1F/27-ENX_.E_Epoxy;2948;E;2;1;1731;Axial;4,772;3,655;5,117;4,009;15,89;3458;1500;10;VT0603;0,291;0,55;;46,04;67,52;5,3;230V 1Ph+N 50/60Hz - 2,1kW;;;gacc2;1212;430;455;920;332;32,4;16;18;Inclusive;n/a;Inclusive;302;No;Yes;Yes;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004716.1;6;100;1120;2;50;1100;no;no;F;F;Epoxy coated aluminum;7;16;6;yes;piece;1
GACC PX 031.1/3XN/FHE7E.TANN;GACC PX;031.1/3XN/FHE7E.TANN;n/a;finoox;247-1BHB.1GX.3XH.S5NR-P13.01.0800.100;GACC PX 031.1F/37-ENX_.E_Epoxy;4577;E;3;1;1731;Axial;7,161;5,354;7,641;5,865;23,84;5187;1500;10;VT0603;0,437;0,55;;47,61;69,28;7,8;230V 1Ph+N 50/60Hz - 3,0kW;;;gacc3;1672;430;455;1380;332;45,9;16;22;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;315;AC motor;60;X;H04BC15800368230;H01AB15600385230;;AY7.004719.1;6;100;1580;2;50;1560;no;no;F;F;Epoxy coated aluminum;7;12;6;yes;piece;1
GACC PX 031.1/3XN/HHA7A.UNNN;GACC PX;031.1/3XN/HHA7A.UNNN;n/a;finoox;247-1BHL.1GX.3XM.RZUW-P13.00.0000.000;GACC PX 031.1H/37-ANX_.E;2794;A;3;1;1731;Axial;8,613;6,965;9,438;7,816;31,79;4873;1500;9;VT0603;0,44;0,55;;47,61;69,28;10,7;;;;gacc3;1672;430;455;1380;332;48,7;16;35;n/a;n/a;272;453;No;No;No;315;AC motor;60;X;;;;;;;;;;;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC PX 031.1/2XN/DHA7A.TANN;GACC PX;031.1/2XN/DHA7A.TANN;n/a;finoox;247-1BDJ.1GX.3XD.S5NL-P13.01.0000.100;GACC PX 031.1D/27-ANX_.E;2026;A;2;1;1731;Axial;3,487;2,623;3,732;;10,6;3690;1500;10;VT0603;0,288;0,55;;46,04;67,52;3,6;;;;gacc2;1212;430;455;920;332;25,9;16;18;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;F;Aluminum;7;16;4;yes;piece;1
GACC PX 031.1/1XN/FHA7A.TANN;GACC PX;031.1/1XN/FHA7A.TANN;n/a;finoox;247-1BB2.1GX.3XK.S5NM-P13.01.0000.100;GACC PX 031.1F/17-ANX_.E;1448;A;1;1;1731;Axial;2,376;1,888;2,596;2,118;7,95;1729;1500;9;VT0603;0,146;0,55;;43,22;64,51;2,8;;;;gacc1;752;430;455;460;332;17,7;16;18;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;F;F;Aluminum;7;24;6;yes;piece;1
GACC PX 031.1/3XN/FHA7E.UANN;GACC PX;031.1/3XN/FHA7E.UANN;n/a;finoox;247-1BH9.1GX.3XH.S5NR-P13.00.0800.100;GACC PX 031.1F/37-ENX_.E;4028;E;3;1;1731;Axial;7,198;5,39;7,705;21,721;23,84;5187;1500;10;VT0603;0,437;0,55;;47,61;69,28;7,8;230V 1Ph+N 50/60Hz - 3,0kW;;;gacc3;1672;430;455;1380;332;45,9;16;22;n/a;n/a;272;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC15800368230;H01AB15600385230;;AY7.004719.1;6;100;1580;2;50;1560;no;no;F;F;Aluminum;7;12;6;yes;piece;1
GACC PX 031.1/1XN/FHC4E.UANN;GACC PX;031.1/1XN/FHC4E.UANN;n/a;finoox;247-1BB9.1GX.3XK.S5NN-P13.00.0800.100;GACC PX 031.1F/14-ENX_.E_PC;2799;E;1;1;1731;Axial;2,576;2,031;2,82;2,267;13,79;1524;1500;8;VT0603;0,147;0,55;;43,22;64,51;2,8;230V 1Ph+N 50/60Hz - 1,2kW;;;gacc1;752;430;455;460;332;19,2;16;18;n/a;Inclusive;139;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC06600147230;H01AB06400162230;;AY7.004711.1;6;100;660;2;50;640;no;no;F;F;Powder coated;4;24;6;yes;piece;1
GACC PX 031.1/3XN/DHC4E.TANN;GACC PX;031.1/3XN/DHC4E.TANN;n/a;finoox;247-1BH3.1GX.3XC.S5NT-P13.01.0800.100;GACC PX 031.1D/34-ENX_.E_PC;4645;E;3;1;1731;Axial;6,171;4,782;6,697;5,303;27,58;5082;1500;10;VT0603;0,438;0,55;;47,61;69,28;5,3;230V 1Ph+N 50/60Hz - 2,2kW;;;gacc3;1672;430;455;1380;332;39,1;16;22;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;315;AC motor;60;X;H04BC15800368230;H01AB15600385230;;AY7.004718.1;4;100;1580;2;50;1560;no;no;D;F;Powder coated;4;8;4;yes;piece;1
GACC PX 031.1/3XN/FHC7E.UNNN;GACC PX;031.1/3XN/FHC7E.UNNN;n/a;finoox;247-1BHD.1GX.3XH.S5NR-P13.00.0800.000;GACC PX 031.1F/37-ENX_.E_PC;3992;E;3;1;1731;Axial;6,792;5,062;7,244;5,508;24,71;5187;1500;10;VT0603;0,437;0,55;;47,61;69,28;7,8;230V 1Ph+N 50/60Hz - 3,0kW;;;gacc3;1672;430;455;1380;332;45,9;16;22;n/a;Inclusive;272;453;No;Yes;No;315;AC motor;60;X;H04BC15800368230;H01AB15600385230;;AY7.004719.1;6;100;1580;2;50;1560;no;no;F;F;Powder coated;7;12;6;yes;piece;1
GACC PX 050.2/4JN/HNE7E.TANN;GACC PX;050.2/4JN/HNE7E.TANN;n/a;finoox;247-1B9D.0J3.3YJ.S5P0-P13.01.0800.100;GACC PX 050.2H/47-ENJ_.E_Epoxy;16508;E;4;1;615;Axial;45,018;34,622;48,128;37,986;161,24;25903;1560;23;VT01163U;2,539;1,4;;60,9;83,83;52,4;2x400V 3PH+N 50/60Hz - 15,7kW;;;gacc4a;4387;623;755;1000;486;237,2;28;54;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;500;AC motor;60;J;H07EC42500970230;H08FD42601032230;;AY7.004835.1;13;150;4250;3;150;4260;no;no;H;F;Epoxy coated aluminum;7;4;8;yes;piece;1
GACC PX 050.2/2JN/FNE7A.TANN;GACC PX;050.2/2JN/FNE7A.TANN;n/a;finoox;247-1B6H.0J3.3Y5.SJ7G-P13.01.0000.100;GACC PX 050.2F/27-ANJ_.E_Epoxy;5529;A;2;1;615;Axial;18,122;14,385;19,697;16,008;60,46;13264;1560;21;VT01163U;1,24;1,4;;58,56;80,82;20,7;;;;gacc2a;2377;623;755;1000;486;104,2;22;42;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;60;J;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;6;6;yes;piece;1
GACC PX 050.2/2JN/FNE7E.UNNN;GACC PX;050.2/2JN/FNE7E.UNNN;n/a;finoox;247-1B6K.0J3.3Y5.SJ7G-P13.00.0800.000;GACC PX 050.2F/27-ENJ_.E_Epoxy;7149;E;2;1;615;Axial;18,122;14,385;19,697;16,008;60,46;13264;1560;21;VT01163U;1,24;1,4;;58,56;80,82;20,7;400V 3Ph+N 50/60Hz / 230V 1Ph+N 50/60Hz - 6,8kW;;;gacc2a;2377;623;755;1000;486;114,5;22;42;Inclusive;n/a;231;404;No;Yes;No;500;AC motor;60;J;H04BC22000517230;H01AC22000537230;;AY7.004828.1;10;100;2200;3;50;2200;no;no;F;F;Epoxy coated aluminum;7;6;6;yes;piece;1
GACC PX 050.2/2JN/HNE7E.TNNN;GACC PX;050.2/2JN/HNE7E.TNNN;n/a;finoox;247-1B79.0J3.3YB.SJ7B-P13.01.0800.000;GACC PX 050.2H/27-ENJ_.E_Epoxy;8592;E;2;1;615;Axial;22,464;17,237;24,019;18,916;80,62;12951;1560;21;VT01163U;1,269;1,4;;58,56;80,82;27;2x400V 3Ph+N 50/60Hz - 8,4kW;;;gacc2a;2377;623;755;1000;486;129,8;22;42;Inclusive;n/a;Inclusive;404;No;Yes;Yes;500;AC motor;60;J;H04BC22000517230;H01AC22000537230;;AY7.004829.1;13;100;2200;3;50;2200;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 050.2/2JN/FNC7E.TANN;GACC PX;050.2/2JN/FNC7E.TANN;n/a;finoox;247-1B6P.0J3.3Y5.SJ7G-P13.01.0800.100;GACC PX 050.2F/27-ENJ_.E_PC;7997;E;2;1;615;Axial;17,207;13,636;18,688;15,171;62,68;13264;1560;21;VT01163U;1,24;1,4;;58,56;80,82;20,7;400V 3Ph+N 50/60Hz / 230V 1Ph+N 50/60Hz - 6,8kW;;;gacc2a;2377;623;755;1000;486;114,5;22;42;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;500;AC motor;60;J;H04BC22000517230;H01AC22000537230;;AY7.004828.1;10;100;2200;3;50;2200;no;no;F;F;Powder coated;7;6;6;yes;piece;1
GACC PX 050.2/2JN/HNC7A.TANN;GACC PX;050.2/2JN/HNC7A.TANN;n/a;finoox;247-1B7B.0J3.3YB.SJ7B-P13.01.0000.100;GACC PX 050.2H/27-ANJ_.E_PC;6553;A;2;1;615;Axial;21,269;16,288;22,737;17,873;83,58;12951;1560;21;VT01163U;1,269;1,4;;58,56;80,82;27;;;;gacc2a;2377;623;755;1000;486;118,7;22;42;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;60;J;;;;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 031.1/2WN/DHE4E.TNNN;GACC PX;031.1/2WN/DHE4E.TNNN;n/a;finoox;247-1BDM.1GW.3XC.S5NU-P13.01.0800.000;GACC PX 031.1D/24-ENW_.E_Epoxy;2963;E;2;1;1730;Axial;4,19;3,4;4,733;3,949;17,71;3094;1350;9;VT0603;0,222;0,4;;42,04;63,52;3,7;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;28,1;16;22;Inclusive;n/a;Inclusive;302;No;Yes;Yes;315;AC motor;50;W;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Epoxy coated aluminum;4;8;4;yes;piece;1
GACC PX 031.1/1WN/DHE7A.TANN;GACC PX;031.1/1WN/DHE7A.TANN;n/a;finoox;247-1BAG.1GW.3XE.RVN2-P13.01.0000.100;GACC PX 031.1D/17-ANW_.E_Epoxy;1415;A;1;1;1730;Axial;1,636;1,233;1,755;1,354;5,3;1658;1350;8;VT0603;0,109;0,4;;39,22;60,51;1,9;;;;gacc1;752;430;455;460;332;15,4;12;12;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;F;Epoxy coated aluminum;7;32;4;yes;piece;1
GACC PX 031.1/2WN/DHE7A.UANN;GACC PX;031.1/2WN/DHE7A.UANN;n/a;finoox;247-1BDN.1GW.3XD.S5NL-P13.00.0000.100;GACC PX 031.1D/27-ANW_.E_Epoxy;2014;A;2;1;1730;Axial;3,301;2,509;3,536;2,753;10,6;3315;1350;9;VT0603;0,218;0,4;;42,04;63,52;3,6;;;;gacc2;1212;430;455;920;332;25,9;16;18;Inclusive;n/a;201;Inclusive;Yes;No;No;315;AC motor;50;W;;;;;;;;;;;no;no;D;F;Epoxy coated aluminum;7;16;4;yes;piece;1
